"","able","according","accused","across","actually","added","after","agency","ago","all","allegedly","almost","along","already","also","although","always","american","among","and","another","anyone","anything","april","around","asked","authorities","away","back","bad","became","become","began","behind","believe","best","better","big","biggest","british","business","but","call","called","came","can","case","celebrity","center","city","claimed","claims","clear","close","come","comes","coming","comments","continue","continued","control","countries","country","countrys","couple","course","court","crisis","daughter","day","days","deal","death","decision","despite","didnt","died","different","doesnt","done","dont","due","earlier","early","east","end","enough","even","ever","every","everyone","everything","example","exclusive","exclusively","explained","face","fact","family","far","father","feel","fight","fighting","filed","find","first","five","following","for","forces","foreign","former","found","four","friday","friend","friends","from","front","full","get","getting","give","given","going","good","got","government","great","group","groups","happy","hard","have","head","help","her","high","his","history","hit","hollywood","home","house","housewives","how","however","husband","change","child","children","images","important","including","inside","insider","instead","international","interview","involved","islamic","isnt","issues","its","july","june","just","keep","kids","killed","know","known","last","late","later","law","leader","leaders","learned","least","led","left","legal","less","let","life","like","likely","little","live","living","local","long","look","lot","love","made","major","make","making","man","many","march","may","media","members","men","might","military","million","minister","monday","money","month","months","more","most","mother","move","much","name","national","nations","near","need","never","new","news","next","night","north","not","nothing","now","number","official","officials","often","one","open","others","outside","part","party","past","pay","people","percent","perhaps","person","photo","photos","place","point","police","political","post","power","president","press","previously","prime","problem","public","put","read","real","reality","really","recent","recently","region","relationship","released","report","reported","reports","reuters","revealed","right","rights","role","said","saw","say","saying","says","scandals","second","secrets","security","see","seem","seems","seen","set","several","she","shocking","show","shows","side","sign","since","site","situation","small","social","some","something","soon","source","south","star","stars","started","state","statement","states","stay","still","stop","story","support","take","taken","taking","talk","tell","tells","that","thats","the","their","there","they","thing","things","think","this","though","thought","thousands","three","time","times","today","together","told","took","top","tried","true","trying","tuesday","turned","twitter","two","united","use","used","using","video","view","violence","want","wanted","wants","war","washington","wasnt","watch","way","wednesday","week","weeks","well","went","west","western","what","when","whether","while","who","wife","will","with","without","woman","women","work","working","world","wrote","year","yearold","years","yet","york","you","young","DOC.CLASS"
"1845",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"broadsheet"
"1846",0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,3,1,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,1,1,1,0,1,1,3,1,0,0,0,0,2,0,1,0,1,0,0,0,0,3,0,2,0,3,3,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,1,0,0,15,0,1,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,2,1,1,0,0,3,0,4,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,1,1,1,0,0,0,0,1,2,1,0,2,0,3,0,0,0,3,1,1,0,0,0,1,0,2,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,16,0,4,0,1,0,0,2,0,2,2,0,0,0,1,0,5,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,1,1,1,0,0,0,1,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,"broadsheet"
"1847",0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,1,2,0,0,4,2,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,3,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,3,3,0,3,0,0,0,1,0,1,0,0,0,0,0,3,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4,0,0,6,4,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,"broadsheet"
"1848",0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,11,0,1,2,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,6,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,13,0,1,1,0,0,1,0,0,0,0,1,2,0,0,0,3,3,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,2,0,0,0,6,0,0,1,4,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,11,0,2,0,0,0,0,0,0,1,1,0,0,0,2,0,7,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,4,1,0,1,0,0,0,0,0,2,0,2,0,0,6,1,1,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,"broadsheet"
"1849",0,0,0,1,0,0,1,3,0,0,0,0,1,0,1,0,0,1,0,0,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,2,1,0,2,4,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,1,0,0,0,1,2,2,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,1,0,0,11,0,4,0,0,0,0,2,4,0,1,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,2,1,0,1,1,0,0,2,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2,0,0,0,4,0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,"broadsheet"
"1850",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,"broadsheet"
"1851",0,2,0,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,7,1,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,8,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,2,1,0,0,13,0,1,2,0,2,0,1,2,0,0,1,0,4,0,0,8,1,0,1,0,1,0,0,0,0,0,1,4,2,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,7,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,1,0,1,0,3,3,0,0,0,1,2,1,0,0,0,0,1,0,4,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,2,1,0,0,4,0,0,0,1,"broadsheet"
"1852",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,2,1,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,2,3,0,0,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,0,0,1,1,3,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"broadsheet"
"1853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,"broadsheet"
"1854",1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,0,0,0,0,1,0,6,0,1,1,0,1,0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,5,0,0,1,1,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,"broadsheet"
"1855",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,4,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,1,4,0,0,"broadsheet"
"1856",0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,2,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,4,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,2,0,1,33,0,0,0,0,8,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,4,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,1,3,1,1,0,2,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,6,0,0,5,0,0,0,0,4,2,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,1,0,0,1,0,0,0,1,1,1,0,0,2,0,5,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,2,0,7,2,0,0,0,0,0,0,0,1,3,0,1,0,34,0,0,24,0,0,0,1,0,2,0,2,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,2,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,1,0,1,1,0,1,0,0,7,0,8,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,29,0,0,2,1,0,1,12,3,0,0,3,4,0,0,1,0,0,2,0,0,0,0,0,2,1,4,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,1,0,7,1,0,0,0,0,0,14,0,4,0,3,1,0,1,0,"broadsheet"
"1857",0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,4,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,"broadsheet"
"1858",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,5,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,2,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,4,0,0,1,1,0,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,1,2,0,0,0,0,0,1,0,3,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,"broadsheet"
"1859",0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,2,0,0,0,0,3,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,4,0,0,0,3,1,3,0,1,0,0,4,0,1,0,0,1,2,0,0,2,0,0,0,1,1,4,0,0,0,2,2,0,0,2,1,0,1,0,0,2,0,1,0,1,0,2,1,0,0,0,1,2,1,0,3,0,2,3,1,0,0,1,1,0,2,0,1,0,1,0,0,0,1,2,0,0,0,0,0,2,2,0,1,1,1,0,4,0,0,0,0,4,0,0,0,2,0,4,0,2,0,0,0,0,0,0,2,1,3,1,0,2,0,0,0,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,0,2,0,3,1,6,0,1,0,1,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,2,1,0,1,1,0,0,1,0,0,0,1,0,0,2,0,5,3,0,0,0,2,0,0,1,1,0,1,6,1,1,0,0,0,0,1,3,0,0,1,0,1,0,0,"broadsheet"
